"IMEI","Serial","StationID","Model","ModelNum","Grade","Failed","Color","Memory","Parts","BatteryHealthPercentage","UnlockStatus","DeviceLock","Carrier","MDM","SimLock","TimeTaken","CreatedTimeStamp","deviceDisconnect"
"353048098756945","F2LW41QLJCLJ","eze6","iPhone X","A1901","B1","","Silver","64GB","{""Remarks"":""OEM-Repair"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""F2LW41QLJCLJ"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F2LW41QLJCLJ""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3X80250CPBJ3QPA"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3X80250CPBJ3QPA""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F8Y802115NJHXRY9Y"",""checkSum"":""null"",""CurrentSerial"":""F8Y802115NJHXRY9Y""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R8024PEYHHNXMBV"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R8024PEYHHNXMBV""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DN8802455JKH8MH1J"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DN8802455JKH8MH1J""},{""currentCheckSum"":"""",""Status"":""OEM-Repair"",""name"":""LCD"",""FactorySerial"":""FXJ7327193NJ6DX9B+03844132800157079679789743"",""checkSum"":""SjZEWA==""}]}","85","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T14:44:09.00-04:00","2021-09-20 18:51:27"
"354878091572777","G6TWVVUTJCLJ","eze6","iPhone X","A1901","B1","","Silver","64GB","{""Remarks"":""OEM-Repair"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""G6TWVVUTJCLJ"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G6TWVVUTJCLJ""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""G2C824201XEJ3QPC"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G2C824201XEJ3QPC""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F8Y82261YL6HXRYAD"",""checkSum"":""null"",""CurrentSerial"":""F8Y82261YL6HXRYAD""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""F0W752106BZHK3H2L"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F0W752106BZHK3H2L""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DN882275VU6H8MH16"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DN882275VU6H8MH16""},{""currentCheckSum"":"""",""Status"":""OEM-Repair"",""name"":""LCD"",""FactorySerial"":""FXM75112H77J6DX97+0A010136799159075694800743"",""checkSum"":""SjZEWA==""}]}","83","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T14:44:06.00-04:00","2021-09-20 18:50:39"
"353047099159059","FK2W4222JCLH","eze5","iPhone X","A1901","A2","","Space Gray","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""FK2W4222JCLH"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""FK2W4222JCLH""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3Y80260FYBJ3QPA"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3Y80260FYBJ3QPA""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F8Y752450DSHXRY95"",""checkSum"":""null"",""CurrentSerial"":""F8Y752450DSHXRY95""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""F0W80240CR1HK3H23"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F0W80240CR1HK3H23""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DNL8032911TH8MG17"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNL8032911TH8MG17""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FX972725E2TJ6DX9S+03942128779161081662813743"",""checkSum"":""null"",""CurrentSerial"":""FX972725E2TJ6DX9S+03942128779161081662813743""}]}","83","UNLK","Off","AT&T","No","",NaN,"2021-09-20T14:39:11.00-04:00","2021-09-20 18:45:23"
"353046093774228","F17VWFTSJCLH","eze7","iPhone X","A1901","B1","Face ID,","Space Gray","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""F17VWFTSJCLH"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F17VWFTSJCLH""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3Y7502040MJ3QPA"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3Y7502040MJ3QPA""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F8Y7504545MHXRY92"",""checkSum"":""null"",""CurrentSerial"":""F8Y7504545MHXRY92""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""F0W749428RUHK3H75"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F0W749428RUHK3H75""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DNL75061Q6AH8MG1D"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNL75061Q6AH8MG1D""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXT74011RFPJ6DX9U+01007140805158075718791743"",""checkSum"":""null"",""CurrentSerial"":""FXT74011RFPJ6DX9U+01007140805158075718791743""}]}","87","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T14:21:17.00-04:00","2021-09-20 18:23:59"
"359412088406339","C38VRZ72JCLH","eze7","iPhone X","A1901","B1","Face ID,","Space Gray","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""C38VRZ72JCLH"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""C38VRZ72JCLH""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""G2C74772745J3QPA"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G2C74772745J3QPA""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F5D7437KZNNHXRR95"",""checkSum"":""null"",""CurrentSerial"":""F5D7437KZNNHXRR95""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R74828562HNXM4A"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R74828562HNXM4A""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DN87401CZJ0H8MH1W"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DN87401CZJ0H8MH1W""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXN7351286SJ6DX9P+01009122815154075631776743"",""checkSum"":""null"",""CurrentSerial"":""FXN7351286SJ6DX9P+01009122815154075631776743""}]}","92","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T14:38:28.00-04:00","2021-09-20 18:40:31"
"359403083186711","G6TVNSE8JCLJ","eze6","iPhone X","A1901","B2","","Silver","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""G6TVNSE8JCLJ"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G6TVNSE8JCLJ""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""C07744701NZJ3QPA"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""C07744701NZJ3QPA""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F8Y743266ZVHXRY91"",""checkSum"":""null"",""CurrentSerial"":""F8Y743266ZVHXRY91""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R7444P1VVHNXM4K"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R7444P1VVHNXM4K""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DN87432SJNBH8MH14"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DN87432SJNBH8MH14""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXT7402221TJ6DX9H+01008130805161076665812743"",""checkSum"":""null"",""CurrentSerial"":""FXT7402221TJ6DX9H+01008130805161076665812743""}]}","86","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T14:17:46.00-04:00","2021-09-20 18:41:17"
"354864093921568","DNPXD88DJCLJ","eze6","iPhone X","A1901","B2","","Silver","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""DNPXD88DJCLJ"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNPXD88DJCLJ""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3X8367086RJ3QPC"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3X8367086RJ3QPC""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F8Y829103JGHXT1AG"",""checkSum"":""null"",""CurrentSerial"":""F8Y829103JGHXT1AG""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R833271QAHNXMAJ"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R833271QAHNXMAJ""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DN882841AJRH8MH3T"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DN882841AJRH8MH3T""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXH8032MVPKJ6DX9D+0A116137811163077700819743"",""checkSum"":""null"",""CurrentSerial"":""FXH8032MVPKJ6DX9D+0A116137811163077700819743""}]}","84","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T14:25:59.00-04:00","2021-09-20 18:40:54"
"353045095013312","DNPVXFD1JCLJ","eze6","iPhone X","A1901","B1","","Silver","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""DNPVXFD1JCLJ"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNPVXFD1JCLJ""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3X750405AVJ3QPA"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3X750405AVJ3QPA""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F5D7514M9Z4HXRR9G"",""checkSum"":""null"",""CurrentSerial"":""F5D7514M9Z4HXRR9G""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""F0W75052SHEHK3H7G"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F0W75052SHEHK3H7G""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DNL75139K9YH8MG1X"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNL75139K9YH8MG1X""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXR74641KB2J6DX9E+0A006147819155077752778743"",""checkSum"":""null"",""CurrentSerial"":""FXR74641KB2J6DX9E+0A006147819155077752778743""}]}","83","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T14:25:57.00-04:00","2021-09-20 18:40:08"
"354867092472483","G6TX3MVZJCLH","eze5","iPhone X","A1901","B2","","Space Gray","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""G6TX3MVZJCLH"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G6TX3MVZJCLH""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""G2C829204YNJ3QPC"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G2C829204YNJ3QPC""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F5D8042G68FHXRR9R"",""checkSum"":""null"",""CurrentSerial"":""F5D8042G68FHXRR9R""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R8263A35VHNXM1V"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R8263A35VHNXM1V""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DNL824419F9H8MG2P"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNL824419F9H8MG2P""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXR75152NAZJ6DX9T+0A011135822163077691820743"",""checkSum"":""null"",""CurrentSerial"":""FXR75152NAZJ6DX9T+0A011135822163077691820743""}]}","82","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T14:33:11.00-04:00","2021-09-20 18:39:10"
"354864092441006","DNPX1TFXJCLJ","eze6","iPhone X","A1901","B1","Face ID,","Silver","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""DNPX1TFXJCLJ"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNPX1TFXJCLJ""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3X827307BXJ3QPC"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3X827307BXJ3QPC""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F5D824510T0HXRRAS"",""checkSum"":""null"",""CurrentSerial"":""F5D824510T0HXRRAS""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""F0W82440A13HK3H2Z"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F0W82440A13HK3H2Z""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DNL824232JPH8MG23"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNL824232JPH8MG23""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXT750269JSJ6DX9F+0A024126800161073645811743"",""checkSum"":""null"",""CurrentSerial"":""FXT750269JSJ6DX9F+0A024126800161073645811743""}]}","88","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T14:25:34.00-04:00","2021-09-20 18:39:50"
"359409084570456","G6TVPEEUJCLJ","eze6","iPhone X","A1901","B2","BH-A,","Silver","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""G6TVPEEUJCLJ"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G6TVPEEUJCLJ""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""G2C74520223J3QPA"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G2C74520223J3QPA""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F8Y743215BPHXRY9M"",""checkSum"":""null"",""CurrentSerial"":""F8Y743215BPHXRY9M""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R7433CG51HNXM1E"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R7433CG51HNXM1E""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DNL7434BKH9H8MG1J"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNL7434BKH9H8MG1J""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXN74021UGUJ6DX9M+01007136826157073698790743"",""checkSum"":""null"",""CurrentSerial"":""FXN74021UGUJ6DX9M+01007136826157073698790743""}]}","78","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T14:25:58.00-04:00","2021-09-20 18:39:37"
"354870091996031","DNPWWBQEJCLJ","eze6","iPhone X","A1901","B1","","Silver","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""DNPWWBQEJCLJ"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNPWWBQEJCLJ""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3X82530C11J3QPC"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3X82530C11J3QPC""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F5D80535H01HXRTA8"",""checkSum"":""null"",""CurrentSerial"":""F5D80535H01HXRTA8""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""F0W75252J2LHK3H24"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F0W75252J2LHK3H24""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DN88026LM9HH8MH3C"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DN88026LM9HH8MH3C""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXV75136MEQJ6DX9B+0A026134800159075688798743"",""checkSum"":""null"",""CurrentSerial"":""FXV75136MEQJ6DX9B+0A026134800159075688798743""}]}","91","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T14:25:53.00-04:00","2021-09-20 18:39:31"
"353042095916016","F2MW109JJCLJ","eze6","iPhone X","A1901","B2","BH-A,","Silver","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""F2MW109JJCLJ"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F2MW109JJCLJ""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3X75260QG6J3QPA"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3X75260QG6J3QPA""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F5D75171CQRHXRR98"",""checkSum"":""null"",""CurrentSerial"":""F5D75171CQRHXRR98""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R75227BKHHNXMBH"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R75227BKHHNXMBH""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DN87527D26CH8MH11"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DN87527D26CH8MH11""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FX974629D16J6DX96+0A951134779156079689785743"",""checkSum"":""null"",""CurrentSerial"":""FX974629D16J6DX96+0A951134779156079689785743""}]}","78","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T14:25:59.00-04:00","2021-09-20 18:39:10"
"353046099831501","F2MW44UQJCLH","eze5","iPhone X","A1901","C","BH-A,","Space Gray","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""F2MW44UQJCLH"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F2MW44UQJCLH""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3Y80370RAEJ3QPA"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3Y80370RAEJ3QPA""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F8Y80148KFCHXRY9Q"",""checkSum"":""null"",""CurrentSerial"":""F8Y80148KFCHXRY9Q""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""F0W80220K7AHK3H7U"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F0W80220K7AHK3H7U""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DN875143YUBH8MH34"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DN875143YUBH8MH34""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXT75025MJ3J6DX9V+0A022137821160078706803743"",""checkSum"":""null"",""CurrentSerial"":""FXT75025MJ3J6DX9V+0A022137821160078706803743""}]}","76","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T14:33:03.00-04:00","2021-09-20 18:37:49"
"354873092177932","F2LWWSQ0JCLJ","eze6","iPhone X","A1901","B1","","Silver","64GB","{""Remarks"":""OEM-Repair"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""F2LWWSQ0JCLJ"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F2LWWSQ0JCLJ""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3Y82530AREJ3QPC"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3Y82530AREJ3QPC""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F8Y82330PSGHXRYAX"",""checkSum"":""null"",""CurrentSerial"":""F8Y82330PSGHXRYAX""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""F0W75260X6AHK3H2U"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F0W75260X6AHK3H2U""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DN875165EXMH8MH3V"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DN875165EXMH8MH3V""},{""currentCheckSum"":"""",""Status"":""OEM-Repair"",""name"":""LCD"",""FactorySerial"":""FX975068722J6DX9V+0A948138808163080707817743"",""checkSum"":""SjZEWA==""}]}","81","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T14:19:22.00-04:00","2021-09-20 18:38:40"
"354867093827453","DNPX6Z6DJCLH","eze5","iPhone X","A1901","B2","","Space Gray","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""DNPX6Z6DJCLH"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNPX6Z6DJCLH""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3X83240DM2J3QPC"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3X83240DM2J3QPC""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F8Y82862JCHHXT1AA"",""checkSum"":""null"",""CurrentSerial"":""F8Y82862JCHHXT1AA""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R8314A9TBHNXM1N"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R8314A9TBHNXM1N""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DNL81051S0EH8MG1T"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNL81051S0EH8MG1T""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXR80148FCYJ6DX9E+0A032136812163076693821743"",""checkSum"":""null"",""CurrentSerial"":""FXR80148FCYJ6DX9E+0A032136812163076693821743""}]}","83","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T14:32:54.00-04:00","2021-09-20 18:37:04"
"354872091495030","FK1WTA3VJCLH","eze7","iPhone X","A1901","B1","Face ID,","Space Gray","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""FK1WTA3VJCLH"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""FK1WTA3VJCLH""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3X82250DENJ3QPC"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3X82250DENJ3QPC""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F8Y820117QJHXRYAR"",""checkSum"":""null"",""CurrentSerial"":""F8Y820117QJHXRYAR""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R8036AG92HNXM4W"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R8036AG92HNXM4W""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DNL82134NC6H8MG2P"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNL82134NC6H8MG2P""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXV75174FNDJ6DX96+0A017141821155076722777743"",""checkSum"":""null"",""CurrentSerial"":""FXV75174FNDJ6DX96+0A017141821155076722777743""}]}","83","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T14:33:48.00-04:00","2021-09-20 18:36:39"
